ACCESS,AU,PROJ,SID,START,STOP,ACTIVE,NWELLS,ACWELLS
4157, 21, 9, 19011, 1959, 1959, 0, 1, 0
4158, 21, 9, 19011, 1955, 1955, 0, 1, 0
4159, 8, 9, 23061, 1955, 2014, 0, 1, 0
4160, 21, 9, 23872, 1984, 1984, 0, 1, 0
4161, 21, 9, 23872, 1955, 1956, 0, 1, 0
4162, 8, 9, 23872, 1956, 2010, 0, 0, 0
4163, 8, 9, 23872, 1956, 1956, 0, 1, 0
4164, 8, 9, 9935, 1957, 1990, 0, 1, 0
4165, 8, 9, 24678, 1956, 2000, 0, 2, 0
4166, 21, 9, 24678, 0, 0, 0, 0, 0
4167, 8, 9, 1550, 1941, 2014, 0, 1, 0
4168, 8, 9, 2389, 1990, 1990, 0, 1, 0
4169, 21, 9, 2389, 1989, 0, 1, 1, 1
4170, 19, 9, 9935, 1996, 0, 1, 1, 1
4171, 21, 9, 2389, 1943, 1943, 0, 1, 0
4172, 8, 9, 2389, 1958, 0, 1, 1, 1
4173, 8, 9, 719, 1959, 1973, 0, 1, 0
4174, 21, 9, 719, 0, 0, 0, 0, 0
4175, 8, 9, 3235, 1956, 1956, 0, 1, 0
4176, 21, 9, 3235, 0, 0, 0, 0, 0
4177, 8, 9, 1550, 1989, 0, 1, 1, 1
4178, 21, 9, 2389, 1989, 0, 1, 1, 1
4179, 21, 9, 2389, 0, 0, 0, 0, 0
4180, 21, 9, 2389, 0, 0, 0, 0, 0
4181, 21, 9, 2389, 1955, 0, 1, 2, 1
4182, 21, 9, 1550, 1989, 0, 1, 1, 1
4183, 8, 9, 2389, 1943, 1988, 0, 1, 0
4184, 19, 9, 2389, 1993, 0, 1, 1, 1
4185, 21, 9, 2389, 1990, 0, 1, 1, 1
4186, 19, 9, 2389, 1999, 0, 1, 1, 1
4187, 8, 9, 2389, 1956, 1990, 0, 1, 0
4188, 21, 9, 4922, 1956, 0, 1, 2, 1
4189, 21, 9, 4922, 0, 0, 0, 0, 0
4190, 8, 9, 4922, 1956, 2013, 0, 1, 0
4191, 19, 9, 4922, 2000, 0, 1, 1, 1
4192, 21, 9, 4922, 1998, 0, 1, 1, 1
4193, 21, 9, 4922, 2002, 0, 1, 1, 1
4194, 19, 9, 4922, 2001, 0, 1, 1, 1
4195, 19, 9, 4922, 1996, 0, 1, 1, 1
4196, 19, 9, 4922, 1960, 0, 1, 1, 1
4197, 8, 9, 4922, 1964, 1998, 0, 1, 0
4198, 8, 9, 4922, 1997, 0, 1, 1, 1
4199, 8, 9, 4922, 1997, 0, 1, 1, 1
4200, 21, 9, 4922, 0, 0, 0, 0, 0
4201, 8, 9, 4922, 1982, 0, 1, 1, 1
4202, 8, 9, 4922, 1964, 1996, 0, 1, 0
4203, 21, 9, 4922, 2002, 0, 1, 1, 1
4204, 21, 9, 4922, 2003, 0, 1, 1, 1
4205, 19, 9, 4922, 2001, 0, 1, 1, 1
4206, 19, 9, 4922, 1994, 0, 1, 1, 1
4207, 21, 9, 4922, 0, 0, 0, 0, 0
4208, 19, 9, 4922, 2001, 0, 1, 1, 1
4209, 21, 9, 4922, 1999, 0, 1, 1, 1
4210, 19, 9, 4081, 2000, 0, 1, 1, 1
4211, 19, 9, 4081, 2001, 0, 1, 1, 1
4212, 19, 9, 4081, 2001, 0, 1, 1, 1
4213, 19, 9, 4081, 2001, 0, 1, 1, 1
4214, 21, 9, 4081, 0, 0, 0, 0, 0
4215, 21, 9, 4081, 2000, 0, 1, 1, 1
4216, 19, 9, 4081, 2000, 0, 1, 1, 1
4217, 21, 9, 4922, 0, 0, 0, 0, 0
4218, 19, 9, 4922, 2000, 0, 1, 1, 1
4219, 19, 9, 4081, 2001, 0, 1, 1, 1
4220, 21, 9, 4081, 0, 0, 0, 0, 0
4221, 8, 9, 5762, 1957, 1989, 0, 1, 0
4222, 8, 9, 4922, 1943, 1999, 0, 1, 0
4223, 21, 9, 4922, 1954, 2014, 0, 1, 0
4224, 21, 9, 5762, 1947, 2014, 0, 2, 0
4225, 21, 9, 2389, 1943, 1943, 0, 0, 0
4226, 8, 9, 9935, 1958, 2013, 0, 1, 0
4227, 8, 9, 3235, 1957, 1992, 0, 1, 0
4228, 21, 9, 16569, 1961, 2009, 0, 1, 0
4229, 21, 9, 23872, 1959, 1959, 0, 1, 0
4230, 8, 9, 23872, 1965, 1965, 0, 1, 0
4231, 8, 9, 24678, 1966, 1987, 0, 1, 0
4232, 21, 9, 24678, 1986, 1986, 0, 1, 0
4233, 21, 9, 14953, 1969, 1969, 0, 1, 0
4234, 21, 7, 29659, 0, 0, 0, 0, 0
4235, 21, 7, 29659, 1922, 1949, 0, 2, 0
4236, 21, 9, 19011, 0, 0, 0, 0, 0
4237, 21, 9, 19011, 1964, 1964, 0, 1, 0
4238, 21, 9, 19011, 0, 0, 0, 0, 0
4239, 21, 9, 1550, 1947, 1947, 0, 1, 0
4240, 21, 9, 4922, 0, 0, 0, 0, 0
4241, 8, 9, 23061, 1946, 1946, 0, 1, 0
4242, 21, 50, 754, 2008, 2008, 0, 1, 0
4243, 21, 50, 9152, 1964, 1964, 0, 1, 0
4244, 21, 50, 17413, 0, 0, 0, 0, 0
4245, 21, 50, 18228, 1983, 1983, 0, 1, 0
4246, 21, 50, 20668, 1999, 1999, 0, 0, 0
4247, 21, 50, 20668, 1999, 1999, 0, 1, 0
4248, 21, 50, 26369, 1999, 1999, 0, 1, 0
4249, 19, 50, 27197, 2002, 2002, 0, 1, 0
4250, 21, 50, 29693, 1994, 1994, 0, 1, 0
4251, 21, 50, 28860, 1991, 1992, 0, 1, 0
4252, 21, 50, 28860, 0, 0, 0, 0, 0
4253, 21, 50, 22286, 1971, 1971, 0, 1, 0
4254, 21, 50, 21481, 0, 0, 0, 0, 0
4255, 21, 50, 21481, 0, 0, 0, 0, 0
4256, 21, 50, 1584, 1971, 1971, 0, 1, 0
4257, 21, 50, 2423, 1971, 1971, 0, 1, 0
4258, 21, 50, 5796, 1999, 1999, 0, 0, 0
4259, 21, 50, 4115, 1970, 1970, 0, 1, 0
4260, 21, 50, 4956, 1944, 1944, 0, 0, 0
4261, 21, 50, 12463, 1969, 1969, 0, 1, 0
4262, 21, 50, 15780, 1970, 1970, 0, 1, 0
4263, 21, 50, 16586, 1983, 1983, 0, 1, 0
4264, 21, 50, 17396, 1959, 1959, 0, 1, 0
4265, 21, 50, 23889, 1986, 1986, 0, 1, 0
4266, 21, 50, 24695, 1970, 1970, 0, 1, 0
4267, 21, 50, 14970, 1970, 1970, 0, 1, 0
4268, 9, 50, 2422, 2008, 2008, 0, 1, 0
4269, 21, 50, 19862, 0, 0, 0, 0, 0
4270, 21, 50, 22285, 1958, 1958, 0, 1, 0
4271, 21, 50, 4115, 1961, 1961, 0, 1, 0
4272, 21, 50, 9134, 1954, 1959, 0, 1, 0
4273, 21, 50, 10798, 1962, 1962, 0, 1, 0
4274, 21, 50, 10798, 0, 0, 0, 0, 0
4275, 21, 50, 9134, 1965, 1965, 0, 1, 0
4276, 21, 50, 17395, 1997, 2010, 0, 0, 0
4277, 21, 50, 9134, 1960, 1960, 0, 1, 0
4278, 21, 50, 24695, 0, 0, 0, 0, 0
4279, 21, 50, 20650, 0, 0, 0, 0, 0
4280, 21, 50, 20650, 1943, 1943, 0, 1, 0
4281, 21, 50, 20650, 1918, 1918, 0, 1, 0
4282, 21, 50, 24695, 1958, 1958, 0, 1, 0
4283, 21, 50, 27179, 1943, 1943, 0, 0, 0
4284, 9, 50, 15794, 2002, 2004, 0, 1, 0
4285, 21, 50, 12477, 1957, 1957, 0, 1, 0
4286, 21, 50, 12477, 0, 0, 0, 0, 0
4287, 9, 50, 13313, 0, 0, 0, 0, 0
4288, 21, 50, 12477, 0, 0, 0, 0, 0
4289, 9, 50, 11643, 2006, 2007, 0, 1, 0
4290, 21, 50, 16601, 1998, 2002, 0, 1, 0
4291, 21, 50, 22284, 1997, 0, 1, 1, 1
4292, 19, 50, 25532, 2002, 2009, 0, 1, 0
4293, 21, 50, 29691, 1958, 1958, 0, 1, 0
4294, 8, 50, 6625, 2003, 2003, 0, 1, 0
4295, 21, 50, 10797, 1986, 1986, 0, 1, 0
4296, 21, 50, 17394, 1988, 1994, 0, 1, 0
4297, 9, 50, 6656, 1997, 2009, 0, 1, 0
4298, 21, 50, 11657, 1956, 1956, 0, 1, 0
4299, 9, 50, 24723, 2001, 2006, 0, 1, 0
4300, 21, 50, 11656, 0, 0, 0, 0, 0
4301, 19, 50, 28874, 2002, 2009, 0, 1, 0
4302, 12, 50, 17416, 1982, 1984, 0, 2, 0
4303, 12, 50, 18231, 1979, 1979, 0, 1, 0
4304, 8, 50, 16605, 1987, 2010, 0, 1, 0
4305, 8, 50, 12481, 1985, 2010, 0, 1, 0
4306, 19, 50, 19046, 2006, 2006, 0, 1, 0
4307, 19, 50, 11646, 1984, 2010, 0, 1, 0
4308, 21, 50, 11646, 0, 0, 0, 0, 0
4309, 19, 50, 12480, 1983, 0, 1, 1, 1
4310, 21, 50, 11646, 0, 0, 0, 0, 0
4311, 19, 50, 12480, 1984, 0, 1, 1, 1
4312, 21, 50, 12480, 1998, 0, 1, 1, 1
4313, 21, 50, 16604, 1999, 0, 1, 1, 1
4314, 21, 50, 16604, 1999, 0, 1, 1, 1
4315, 19, 50, 16604, 1983, 2013, 0, 1, 0
4316, 19, 50, 17414, 1984, 2014, 0, 1, 0
4317, 19, 50, 17414, 1996, 0, 1, 1, 1
4318, 19, 50, 17414, 1981, 2010, 0, 1, 0
4319, 21, 50, 16604, 1998, 0, 1, 1, 1
4320, 19, 50, 17414, 1982, 2014, 0, 1, 0
4321, 21, 50, 19046, 0, 0, 0, 0, 0
4322, 21, 50, 19046, 0, 0, 0, 0, 0
4323, 21, 50, 1585, 0, 0, 0, 0, 0
4324, 21, 50, 17414, 0, 0, 0, 0, 0
4325, 21, 50, 9970, 0, 0, 0, 0, 0
4326, 21, 50, 9970, 0, 0, 0, 0, 0
4327, 19, 50, 10817, 1965, 2014, 0, 1, 0
4328, 21, 50, 9153, 1959, 1959, 0, 1, 0
4329, 21, 50, 10817, 0, 0, 0, 0, 0
4330, 19, 50, 10817, 1984, 0, 1, 1, 1
4331, 21, 50, 18229, 0, 0, 0, 0, 0
4332, 21, 50, 18229, 0, 0, 0, 0, 0
4333, 21, 50, 18229, 1960, 1960, 0, 1, 0
4334, 19, 50, 18229, 1960, 0, 1, 1, 1
4335, 19, 50, 18229, 1960, 0, 1, 1, 1
4336, 21, 50, 26370, 1981, 1981, 0, 1, 0
4337, 21, 50, 26370, 1960, 1961, 0, 1, 0
4338, 8, 50, 25535, 1973, 1976, 0, 1, 0
4339, 21, 50, 11629, 1956, 1956, 0, 1, 0
4340, 21, 50, 13300, 1982, 1982, 0, 1, 0
4341, 21, 50, 4957, 1956, 1956, 0, 2, 0
4342, 21, 50, 4116, 1982, 1982, 0, 1, 0
4343, 21, 50, 4116, 0, 0, 0, 0, 0
4344, 19, 50, 14986, 2006, 2006, 0, 1, 0
4345, 21, 50, 15796, 1971, 1971, 0, 1, 0
4346, 21, 50, 19045, 1955, 1955, 0, 1, 0
4347, 21, 50, 10831, 1981, 1981, 0, 1, 0
4348, 8, 50, 22301, 0, 0, 0, 1, 0
4349, 21, 50, 21496, 1975, 1985, 0, 1, 0
4350, 21, 50, 19878, 1980, 1980, 0, 1, 0
4351, 21, 50, 3287, 1929, 1929, 0, 1, 0
4352, 19, 50, 7488, 1980, 2010, 0, 1, 0
4353, 19, 50, 28042, 1966, 1989, 0, 1, 0
4354, 19, 50, 8323, 1963, 2003, 0, 1, 0
4355, 19, 50, 10817, 1964, 2013, 0, 1, 0
4356, 19, 50, 28877, 1980, 1996, 0, 1, 0
4357, 19, 50, 23110, 1981, 1983, 0, 1, 0
4358, 21, 50, 20693, 1964, 1964, 0, 1, 0
4359, 21, 50, 9995, 1963, 1963, 0, 1, 0
4360, 21, 50, 10830, 1960, 1960, 0, 1, 0
4361, 21, 50, 28890, 0, 0, 0, 0, 0
4362, 21, 50, 28890, 1971, 1971, 0, 1, 0
4363, 21, 50, 19071, 0, 0, 0, 0, 0
4364, 21, 50, 19071, 0, 0, 0, 0, 0
4365, 21, 50, 13329, 1971, 1971, 0, 1, 0
4366, 21, 50, 24725, 1963, 1963, 0, 1, 0
4367, 21, 50, 4131, 1958, 1958, 0, 1, 0
4368, 21, 50, 28041, 1991, 1991, 0, 1, 0
4369, 2, 50, 7487, 2003, 2010, 0, 1, 0
4370, 21, 50, 17427, 1943, 1944, 0, 1, 0
4371, 21, 50, 10816, 1963, 1963, 0, 1, 0
4372, 21, 50, 11645, 1999, 1999, 0, 1, 0
4373, 21, 50, 23109, 1971, 1971, 0, 1, 0
4374, 21, 50, 4144, 0, 0, 0, 0, 0
4375, 21, 50, 5825, 1964, 1964, 0, 1, 0
4376, 21, 50, 22312, 0, 0, 0, 0, 0
4377, 21, 50, 1599, 1960, 1960, 0, 1, 0
4378, 21, 50, 22299, 1964, 1964, 0, 1, 0
4379, 21, 50, 28065, 0, 0, 0, 0, 0
4380, 21, 50, 28065, 0, 0, 0, 0, 0
4381, 21, 50, 28065, 0, 0, 0, 0, 0
4382, 21, 50, 12505, 1964, 1964, 0, 1, 0
4383, 21, 50, 14188, 1997, 1998, 0, 1, 0
4384, 12, 50, 1617, 1976, 1976, 0, 1, 0
4385, 21, 50, 4147, 1960, 1978, 0, 1, 0
4386, 21, 50, 9167, 1978, 2011, 0, 1, 0
4387, 21, 50, 9167, 1999, 0, 1, 1, 1
4388, 21, 50, 19878, 1984, 1984, 0, 1, 0
4389, 21, 50, 6646, 1901, 2010, 0, 2, 0
4390, 8, 50, 5814, 1979, 1995, 0, 1, 0
4391, 21, 50, 12481, 2001, 2010, 0, 1, 0
4392, 21, 50, 4987, 0, 0, 0, 0, 0
4393, 21, 50, 8336, 0, 0, 0, 0, 0
4394, 21, 50, 4987, 0, 0, 0, 0, 0
4395, 21, 50, 29724, 1977, 1977, 0, 1, 0
4396, 21, 50, 6659, 1961, 1961, 0, 1, 0
4397, 19, 50, 6645, 1981, 2010, 0, 1, 0
4398, 21, 50, 11646, 1984, 1984, 0, 1, 0
4399, 21, 50, 19877, 2001, 2003, 0, 2, 0
4400, 21, 50, 15029, 1986, 1987, 0, 1, 0
4401, 21, 50, 14205, 1975, 1975, 0, 1, 0
4402, 21, 50, 15838, 1971, 1971, 0, 1, 0
4403, 21, 50, 15028, 1966, 1966, 0, 1, 0
4404, 21, 50, 23124, 1981, 1982, 0, 1, 0
4405, 21, 50, 22327, 1978, 1978, 0, 1, 0
4406, 21, 50, 15026, 1963, 1963, 0, 1, 0
4407, 21, 50, 15823, 1971, 1971, 0, 1, 0
4408, 9, 50, 28065, 2003, 2006, 0, 1, 0
4409, 21, 50, 26405, 0, 0, 0, 0, 0
4410, 21, 50, 31366, 1988, 1988, 0, 1, 0
4411, 9, 50, 10103, 2003, 2003, 0, 1, 0
4412, 21, 50, 4306, 1979, 1979, 0, 1, 0
4413, 8, 50, 12649, 1989, 1989, 0, 1, 0
4414, 21, 50, 20796, 0, 0, 0, 0, 0
4415, 21, 50, 24036, 1966, 1966, 0, 1, 0
4416, 21, 50, 23230, 1982, 1982, 0, 1, 0
4417, 21, 50, 24036, 1966, 1966, 0, 0, 0
4418, 21, 50, 29005, 1985, 1985, 0, 1, 0
4419, 8, 50, 15896, 1989, 0, 1, 1, 1
4420, 8, 50, 16705, 1981, 0, 1, 1, 1
4421, 8, 50, 20757, 1979, 2012, 0, 1, 0
4422, 21, 50, 20757, 0, 0, 0, 0, 0
4423, 21, 50, 20757, 0, 0, 0, 0, 0
4424, 21, 50, 17515, 1989, 1990, 0, 1, 0
4425, 8, 50, 22380, 1985, 0, 1, 1, 1
4426, 21, 50, 4266, 1981, 1981, 0, 1, 0
4427, 21, 50, 895, 0, 0, 0, 0, 0
4428, 21, 50, 895, 1959, 1959, 0, 1, 0
4429, 21, 50, 5104, 1978, 1979, 0, 1, 0
4430, 21, 50, 5984, 1972, 1972, 0, 1, 0
4431, 21, 50, 23189, 0, 0, 0, 0, 0
4432, 8, 50, 23189, 1984, 1998, 0, 0, 0
4433, 21, 50, 26468, 0, 0, 0, 0, 0
4434, 8, 50, 9240, 1984, 1992, 0, 1, 0
4435, 21, 50, 9240, 0, 0, 0, 0, 0
4436, 21, 50, 1693, 0, 0, 0, 0, 0
4437, 21, 50, 4223, 1987, 1989, 0, 1, 0
4438, 21, 50, 9240, 0, 0, 0, 0, 0
4439, 21, 50, 14349, 1974, 1986, 0, 1, 0
4440, 21, 50, 20032, 1985, 1985, 0, 1, 0
4441, 21, 50, 24079, 0, 0, 0, 0, 0
4442, 21, 50, 23272, 0, 0, 0, 0, 0
4443, 21, 50, 23272, 1952, 1993, 0, 2, 0
4444, 8, 50, 98, 1984, 0, 1, 1, 1
4445, 21, 50, 26549, 1977, 1993, 0, 1, 0
4446, 8, 50, 25718, 2009, 2009, 0, 1, 0
4447, 21, 50, 1776, 1985, 1987, 0, 1, 0
4448, 8, 50, 2615, 1983, 2014, 0, 1, 0
4449, 21, 50, 28209, 0, 0, 0, 0, 0
4450, 21, 50, 7655, 1984, 1984, 0, 1, 0
4451, 21, 50, 3461, 1977, 2007, 0, 1, 0
4452, 21, 50, 98, 1973, 1998, 0, 1, 0
4453, 21, 50, 98, 0, 0, 0, 0, 0
4454, 21, 50, 25637, 1989, 1990, 0, 1, 0
4455, 21, 50, 28128, 0, 0, 0, 0, 0
4456, 21, 50, 28128, 0, 0, 0, 0, 0
4457, 21, 50, 28128, 0, 0, 0, 0, 0
4458, 8, 24, 1818, 1978, 2008, 0, 1, 0
4459, 21, 24, 4348, 1968, 1968, 0, 1, 0
4460, 21, 24, 3504, 1960, 1960, 0, 1, 0
4461, 21, 50, 13527, 1988, 1988, 0, 1, 0
4462, 21, 50, 10185, 2005, 2010, 0, 1, 0
4463, 21, 50, 17594, 1972, 1993, 0, 1, 0
4464, 21, 50, 15170, 1990, 1990, 0, 1, 0
4465, 21, 50, 8524, 1961, 1961, 0, 1, 0
4466, 21, 50, 28211, 1974, 1974, 0, 1, 0
4467, 21, 50, 5986, 0, 0, 0, 0, 0
4468, 21, 50, 6819, 1974, 1974, 0, 1, 0
4469, 21, 50, 21611, 1990, 1990, 0, 1, 0
4470, 8, 50, 26510, 1988, 1988, 0, 1, 0
4471, 21, 50, 9283, 1986, 1999, 0, 1, 0
4472, 21, 50, 18360, 1985, 1985, 0, 1, 0
4473, 21, 50, 18400, 1987, 1988, 0, 1, 0
4474, 21, 50, 29045, 1992, 1996, 0, 1, 0
4475, 21, 50, 5985, 1974, 1975, 0, 1, 0
4476, 8, 50, 12690, 2007, 2012, 0, 1, 0
4477, 8, 50, 15978, 2007, 2007, 0, 1, 0
4478, 8, 50, 15169, 2008, 0, 1, 1, 1
4479, 8, 50, 23271, 2008, 2008, 0, 1, 0
4480, 21, 50, 3420, 1985, 1985, 0, 1, 0
4481, 21, 50, 5106, 1992, 1992, 0, 1, 0
4482, 21, 50, 7615, 1983, 1983, 0, 1, 0
4483, 21, 50, 8444, 0, 0, 0, 0, 0
4484, 8, 50, 8444, 1985, 0, 1, 1, 1
4485, 8, 50, 19154, 1993, 0, 1, 1, 1
4486, 8, 50, 14265, 1985, 0, 1, 1, 1
4487, 8, 50, 19951, 1998, 1999, 0, 1, 0
4488, 21, 50, 23999, 0, 0, 0, 0, 0
4489, 21, 23, 3546, 1949, 1949, 0, 1, 0
4490, 8, 23, 6899, 1949, 2013, 0, 1, 0
4491, 8, 23, 6899, 1989, 0, 1, 1, 1
4492, 21, 23, 6899, 2007, 0, 1, 1, 1
4493, 8, 23, 10226, 1950, 2013, 0, 1, 0
4494, 21, 23, 3546, 1974, 1974, 0, 1, 0
4495, 21, 23, 8565, 0, 0, 0, 0, 0
4496, 8, 23, 10226, 2007, 0, 1, 1, 1
4497, 21, 23, 10226, 0, 0, 0, 0, 0
4498, 21, 23, 10226, 1973, 1973, 0, 1, 0
4499, 8, 23, 17635, 1948, 2014, 0, 1, 0
4500, 21, 23, 20878, 1981, 1981, 0, 1, 0
4501, 21, 23, 20878, 1990, 1992, 0, 1, 0
4502, 8, 23, 19276, 1970, 0, 1, 1, 1
4503, 21, 23, 8565, 1951, 1951, 0, 1, 0
4504, 21, 23, 10226, 0, 0, 0, 0, 0
4505, 21, 23, 10226, 0, 0, 0, 0, 0
4506, 21, 50, 8484, 0, 0, 0, 0, 0
4507, 21, 50, 8484, 0, 0, 0, 0, 0
4508, 21, 50, 8484, 0, 0, 0, 0, 0
4509, 21, 50, 8484, 0, 0, 0, 0, 0
4510, 21, 50, 8484, 0, 0, 0, 0, 0
4511, 21, 50, 8484, 0, 0, 0, 0, 0
4512, 21, 50, 19195, 0, 0, 0, 0, 0
4513, 21, 50, 19992, 1995, 1998, 0, 1, 0
4514, 8, 50, 9282, 1988, 1999, 0, 1, 0
4515, 21, 50, 26509, 1981, 1981, 0, 1, 0
4516, 8, 50, 26509, 1985, 0, 1, 1, 1
4517, 21, 50, 57, 1981, 1981, 0, 1, 0
4518, 21, 50, 19195, 0, 0, 0, 0, 0
4519, 8, 50, 28169, 1983, 0, 1, 1, 1
4520, 8, 50, 29004, 1984, 2010, 0, 1, 0
4521, 21, 50, 29004, 0, 0, 0, 0, 0
4522, 8, 50, 5944, 1982, 0, 1, 1, 1
4523, 8, 50, 6777, 1993, 0, 1, 1, 1
4524, 8, 50, 6777, 1992, 0, 1, 1, 1
4525, 8, 50, 6777, 1984, 2010, 0, 1, 0
4526, 8, 50, 10104, 1984, 2010, 0, 1, 0
4527, 21, 50, 10104, 0, 0, 0, 0, 0
4528, 21, 50, 10936, 1985, 1985, 0, 1, 0
4529, 8, 50, 11772, 2008, 2008, 0, 1, 0
4530, 8, 50, 1903, 1999, 2001, 0, 1, 0
4531, 21, 50, 11100, 0, 0, 0, 0, 0
4532, 8, 24, 22589, 1996, 0, 1, 1, 1
4533, 21, 23, 23398, 2004, 2010, 0, 1, 0
4534, 21, 23, 23398, 1997, 2010, 0, 2, 0
4535, 8, 23, 24204, 2000, 0, 1, 1, 1
4536, 8, 23, 226, 2007, 2010, 0, 1, 0
4537, 8, 23, 226, 1995, 2010, 0, 1, 0
4538, 8, 24, 9449, 1997, 0, 1, 1, 1
4539, 21, 24, 9449, 1997, 0, 1, 1, 1
4540, 21, 24, 9449, 1998, 1999, 0, 1, 0
4541, 8, 23, 226, 1995, 0, 1, 1, 1
4542, 8, 23, 2742, 1985, 0, 1, 1, 1
4543, 8, 23, 3587, 1995, 2010, 0, 1, 0
4544, 21, 24, 4432, 1999, 2000, 0, 1, 0
4545, 21, 24, 11099, 0, 0, 0, 0, 0
4546, 21, 50, 13613, 0, 0, 0, 0, 0
4547, 21, 50, 13613, 0, 0, 0, 0, 0
4548, 21, 24, 11099, 0, 0, 0, 0, 0
4549, 21, 24, 11099, 1998, 1999, 0, 1, 0
4550, 21, 24, 21733, 0, 0, 0, 0, 0
4551, 8, 23, 12774, 2007, 0, 1, 1, 1
4552, 8, 23, 22588, 1992, 0, 1, 1, 1
4553, 8, 23, 22588, 2010, 0, 1, 1, 1
4554, 8, 23, 22588, 1989, 0, 1, 1, 1
4555, 8, 23, 23397, 1991, 0, 1, 1, 1
4556, 8, 23, 23397, 2009, 0, 1, 1, 1
4557, 8, 23, 23397, 1989, 0, 1, 1, 1
4558, 8, 23, 24203, 1989, 2007, 0, 1, 0
4559, 8, 24, 225, 1989, 0, 1, 1, 1
4560, 8, 24, 225, 1983, 0, 1, 1, 1
4561, 8, 24, 225, 2008, 0, 1, 1, 1
4562, 8, 24, 225, 1993, 0, 1, 1, 1
4563, 8, 23, 9448, 1992, 0, 1, 1, 1
4564, 8, 23, 9448, 1989, 0, 1, 1, 1
4565, 8, 23, 9448, 1991, 0, 1, 1, 1
4566, 8, 23, 9448, 1981, 0, 1, 1, 1
4567, 8, 23, 9448, 2007, 0, 1, 1, 1
4568, 8, 23, 18525, 2005, 0, 1, 1, 1
4569, 8, 23, 18525, 1989, 0, 1, 1, 1
4570, 8, 23, 18525, 1992, 0, 1, 1, 1
4571, 8, 23, 18525, 2007, 0, 1, 1, 1
4572, 8, 23, 18525, 1981, 0, 1, 1, 1
4573, 8, 23, 18525, 1992, 0, 1, 1, 1
4574, 8, 23, 1063, 1989, 0, 1, 1, 1
4575, 8, 23, 1063, 2007, 0, 1, 1, 1
4576, 8, 23, 1063, 1980, 0, 1, 1, 1
4577, 8, 23, 1901, 1991, 0, 1, 1, 1
4578, 8, 23, 1901, 2007, 0, 1, 1, 1
4579, 8, 23, 1901, 1993, 0, 1, 1, 1
4580, 21, 24, 2741, 0, 0, 0, 0, 0
4581, 8, 24, 2741, 1982, 2014, 0, 1, 0
4582, 8, 24, 2741, 1989, 0, 1, 1, 1
4583, 8, 24, 2741, 1993, 0, 1, 1, 1
4584, 8, 23, 1901, 1989, 0, 1, 1, 1
4585, 8, 23, 1901, 2007, 0, 1, 1, 1
4586, 8, 23, 4431, 2007, 0, 1, 1, 1
4587, 8, 23, 1901, 1978, 0, 1, 1, 1
4588, 8, 23, 1063, 1992, 0, 1, 1, 1
4589, 8, 23, 1063, 1992, 0, 1, 1, 1
4590, 8, 23, 5271, 1994, 0, 1, 1, 1
4591, 8, 23, 5271, 1982, 0, 1, 1, 1
4592, 8, 23, 5271, 2007, 0, 1, 1, 1
4593, 8, 23, 5271, 1990, 0, 1, 1, 1
4594, 8, 23, 4431, 1992, 0, 1, 1, 1
4595, 8, 23, 4431, 2001, 0, 1, 1, 1
4596, 8, 23, 4431, 1953, 2014, 0, 1, 0
4597, 8, 23, 4431, 1991, 0, 1, 1, 1
4598, 8, 24, 3586, 2008, 0, 1, 1, 1
4599, 8, 24, 3586, 1989, 0, 1, 1, 1
4600, 8, 23, 4431, 1990, 0, 1, 1, 1
4601, 8, 23, 12774, 1989, 0, 1, 1, 1
4602, 21, 23, 4431, 1957, 0, 1, 2, 1
4603, 8, 23, 12774, 1992, 0, 1, 1, 1
4604, 8, 23, 5271, 1992, 0, 1, 1, 1
4605, 8, 23, 5271, 1991, 0, 1, 1, 1
4606, 8, 23, 5271, 2001, 0, 1, 1, 1
4607, 8, 23, 11938, 1946, 2003, 0, 1, 0
4608, 8, 23, 11938, 1989, 0, 1, 1, 1
4609, 8, 23, 11938, 2007, 0, 1, 1, 1
4610, 8, 23, 12774, 2008, 0, 1, 1, 1
4611, 8, 23, 12774, 2000, 0, 1, 1, 1
4612, 21, 23, 12774, 0, 0, 0, 0, 0
4613, 8, 23, 12774, 1972, 0, 1, 1, 1
4614, 21, 23, 12774, 0, 0, 0, 0, 0
4615, 21, 23, 12774, 0, 0, 0, 0, 0
4616, 8, 23, 11938, 1992, 0, 1, 1, 1
4617, 8, 23, 9448, 2009, 0, 1, 1, 1
4618, 8, 23, 24204, 1999, 0, 1, 1, 1
4619, 8, 23, 24204, 2008, 0, 1, 1, 1
4620, 8, 23, 20158, 1993, 0, 1, 1, 1
4621, 21, 23, 20963, 1993, 0, 1, 1, 1
4622, 8, 23, 20158, 1993, 0, 1, 1, 1
4623, 8, 23, 20963, 1992, 0, 1, 2, 2
4624, 8, 23, 21775, 1989, 0, 1, 1, 1
4625, 8, 23, 21775, 2007, 0, 1, 1, 1
4626, 8, 23, 21775, 1992, 0, 1, 1, 1
4627, 8, 23, 25008, 1993, 0, 1, 1, 1
4628, 8, 23, 25008, 2007, 0, 1, 1, 1
4629, 8, 23, 25008, 2006, 0, 1, 1, 1
4630, 8, 23, 25008, 1981, 0, 1, 1, 1
4631, 8, 23, 25008, 2007, 0, 1, 1, 1
4632, 8, 23, 25841, 2007, 0, 1, 1, 1
